soil_type,soil_moisture,temperature,rainfall,crop_stage,fertilizer,humidity,disease_risk,predicted_yield
Clay,57.79122418603761,16.833140028588968,77.72618912142055,Late,37.84036344012689,64.3129552959666,0,6.529233917264352
Clay,11.257097913863635,29.979088380429758,7.444340913865832,Early,23.497106754545026,48.33378366128579,0,5.060740374409829
Clay,44.72252280653544,18.190118920446814,183.52013925238003,Early,142.93654703452646,59.73147739871068,1,7.278112358862569
Clay,14.110353185589084,18.424199079288964,134.62226962490573,Early,60.810594127638616,60.09778853538565,1,5.837587032609498
Clay,55.53382897175698,43.23144780115131,198.14976187864377,Mid,50.5829864865339,31.397224766554913,1,5.819563010265939
Clay,33.22166181127714,41.17965216528167,176.56463253569873,Late,2.130323425614705,51.327591113048314,1,4.95034690552324
Loamy,16.87618874085077,28.56259790434098,94.59811873963054,Late,23.01263691163311,74.39194797257505,1,5.710772206803116
Clay,27.04078498949233,44.57415962550617,103.93700623007538,Mid,63.170378436374925,60.60415133704248,1,5.335294695388411
Clay,18.2412337673381,15.005595845119894,38.11520930343877,Mid,10.27541888578411,44.65380702057505,0,5.517410988851006
Sandy,18.5290955778545,33.41938368820181,92.40786856791112,Early,76.61089942593254,50.10659160221664,0,4.634109395170361
Loamy,57.40541600857211,33.4928453211561,180.60557469856232,Early,68.25231576966718,81.78326358695695,1,6.8258461182334305
Loamy,32.26230561423941,28.723291676096647,10.170684727164225,Early,115.0752210516528,61.53298020901377,0,6.934299572518416
Loamy,49.440113195267976,26.908439188028787,172.71136059966196,Early,98.97040521004749,61.701127353074156,1,7.17125314036497
Clay,41.980278058884096,28.66149406441823,68.18956032852195,Early,66.89209579808607,87.6880475430606,1,6.148681697225996
Clay,43.82131811691961,27.448813082390416,179.90255301926197,Early,33.699105015760715,49.2528839421986,1,5.889953020024287
Clay,16.584671923601924,36.91477432446898,188.17598126829694,Mid,109.02953490267095,58.7724675063737,1,5.814545557764679
Sandy,21.709222340774282,19.06066304919852,134.1729774003812,Mid,106.17931551813064,78.70281586325004,1,5.424157710520837
Clay,49.33751675772184,20.929176617733905,132.88475731853558,Mid,22.99442407730811,75.53473493322178,1,6.0888192773955
Sandy,58.53831032373915,20.41554685177271,90.55086754174802,Late,137.2127747138104,45.94796531572035,0,6.430427548059705
Loamy,23.133782129932584,22.874117553637937,167.1080449087415,Late,9.660767402256475,39.06546285632315,0,5.8730597900120785
Clay,23.578438237551993,30.757752563447497,192.32255168665665,Early,8.25565633390743,72.0422745712421,1,5.13139275118669
Sandy,33.64485664054524,18.33626242014656,155.01636006782385,Mid,28.10256264936405,45.45937060843168,0,4.903834886700149
Sandy,59.19201564277189,41.045078859795126,124.38734675134184,Late,136.41911970731567,85.36054971145447,1,5.81667914413474
Clay,23.44794729132355,23.92084593925417,121.35857916426735,Late,77.99971860553828,37.754861639353564,0,6.031330753704228
Loamy,30.348595481713193,19.876139624061235,169.89398031673247,Mid,118.19113810093502,49.09891200808659,1,7.192599101921777
Loamy,54.574000781175336,35.268639287947295,108.24075315425968,Late,34.17647821147509,33.28723481549483,0,6.375185619099839
Loamy,10.1460516310681,16.142589017979578,160.77197724976452,Late,73.53329619806112,72.19831841180269,1,6.4539763240625865
Sandy,11.988298249428478,33.59905694622493,101.77705103484915,Mid,53.74341954358234,83.4757589349239,1,4.269228452037645
Sandy,40.20358385356096,35.94595292029499,12.488854994784827,Late,124.1742910599289,68.15247163986042,0,5.467436000061658
Sandy,55.36900823564235,21.447495941601574,76.78940178083104,Mid,3.3906659038839937,86.26518093068901,1,4.997861945503639
Sandy,21.942833020096383,16.25892220330903,88.88819153429975,Late,36.5764094949158,37.71023871007258,0,4.816853089251815
Loamy,33.48208873403545,25.909360767583486,28.323448997323442,Mid,22.886133645356814,35.264035635761935,0,6.1212222881067735
Clay,32.523265082890916,17.957826907258095,20.49926583784256,Late,128.8783558082354,80.30476387004225,0,6.900514052522429
Sandy,33.64856730477551,18.49433549020011,107.09298993139083,Late,70.13157745406485,81.33067052319046,1,5.3194570559301555
Sandy,41.12598478648726,22.627836943345937,17.02872731121643,Mid,60.63300658398243,79.86237162642769,1,5.250014653269192
Loamy,33.48718814953419,23.86403773880278,60.589033578016796,Late,67.42241431516197,77.93789415202474,1,6.6280467739782205
Clay,32.373407066122894,30.89911023064262,148.91939519261518,Mid,145.7886826053503,51.73370183631961,1,6.678381660456682
Clay,33.71442102156303,35.3517565650904,192.88643591359616,Mid,127.54010915038862,43.047725015483266,1,6.389136814982434
Loamy,39.54337206355208,32.783128226105546,143.57411611038572,Late,105.95531577754613,85.7282411998674,1,6.866926752263336
Loamy,36.85037441756792,19.450810118685503,198.52510969057406,Early,43.57184388348819,48.42001097090004,1,6.589201623625676
Clay,52.70679988252522,20.16258097357879,139.66759425588054,Late,24.775949927767165,53.90446092984193,1,6.197018067720813
Sandy,12.47484267468333,41.363077493787436,58.7588941308655,Early,138.215044353668,71.97353756709799,1,4.890754972216723
Clay,51.66585357365062,31.75056945192341,134.41050810107237,Early,63.46132841947243,47.601364799639256,1,6.215413272110035
Loamy,52.1962306305862,41.098134986930674,140.43135303938078,Late,41.81336992029438,79.14781329366008,1,6.229114262206747
Sandy,24.245401076548042,26.146395339596232,74.34539692329211,Early,70.63812396264531,34.20207741790688,0,4.906897400969527
Sandy,33.14259775079253,33.43200022293971,3.542770121877803,Mid,137.67711342305282,77.47096004333608,1,5.536663082558189
Loamy,31.926924426871775,30.709902481638323,140.63995695509738,Mid,58.06009700869398,66.11107935706825,1,6.297842384175226
Loamy,20.925491717706514,24.573704694613877,4.340019055108324,Early,84.39614958721492,64.37961864681557,0,6.525260189387863
Loamy,29.839842354315824,29.09746116100786,126.23761561201422,Mid,120.44494516628502,57.50262234831964,1,6.928322463918931
Clay,12.219388608542722,30.07472630480796,32.723297748511015,Late,64.06987965725868,46.622735777005346,0,5.482844779599202
Clay,23.891103639086722,21.023129242700357,113.12070554960867,Mid,35.03127028895525,57.844217125874195,1,5.697440898390276
Sandy,50.834108772535906,24.450311171301948,100.78260507612,Early,149.17886225745502,57.00171072112124,0,6.27496146288621
Loamy,24.228115088144875,38.74229251520927,2.7027284612365143,Late,143.48562861782395,65.0252513269842,0,6.757149812484859
Sandy,50.910333437412376,42.47364718362381,72.57316339902069,Mid,126.5218753688271,46.894457151331814,0,5.5092160069278036
Sandy,36.57997323022154,25.793822806358982,120.21823347926055,Late,103.25608190788839,34.65573491856894,0,5.490345599492545
Sandy,53.993133868057996,24.209168466270548,169.72131037975595,Early,44.229844210454544,38.705366798348294,0,5.295886065477588
Sandy,38.73897771322076,20.855914937156477,177.72842276730344,Mid,137.0119407246048,71.95064588769438,1,6.019221513395769
Loamy,11.483411153236991,35.35473505951744,96.76999400664465,Late,41.333500518184316,31.349539778132428,0,5.582361176461061
Sandy,43.77101037735446,24.69299104999012,145.68449745988764,Late,120.12142420152487,81.3865826787258,1,5.835844718062634
Loamy,12.242678401178432,44.63248617297565,63.29091530669153,Mid,137.73872519119595,71.6638396487948,1,6.283266234746258
Loamy,32.529850949156696,24.7705440619186,68.43728115173148,Late,90.45057606448673,76.08519247846297,1,6.811986457770443
Clay,56.4713347236557,26.824081403478843,38.89270383646275,Late,120.45843268367683,80.15906694560849,1,7.029288579205517
Loamy,18.260196966892508,33.10002588636104,112.38962199864785,Early,118.754264880262,37.36262663581087,0,6.559745811549639
Clay,29.493617647077205,39.05052879573915,62.91283018547305,Early,28.973662668146982,79.34706545820399,1,5.20809311575084
Loamy,46.49301544242392,29.08555996036901,16.874179287701008,Early,100.1886710394127,60.27854625954338,0,7.059180220431535
Loamy,54.11292780474238,27.67968101366875,137.00121733263575,Early,14.020190535666533,83.13143032519181,1,6.392070031041451
Loamy,43.54715023712539,44.86913500784425,141.55064152107963,Early,76.1775214706222,83.19519606362061,1,6.286644169213402
Clay,22.90866270955846,15.314809234198334,71.99848375581158,Early,24.335332221086624,31.450682625250213,0,5.742082299376085
Clay,43.73039264581081,41.851958665537374,15.34467989120456,Mid,62.45242481946475,52.97191292901233,0,5.743573341144742
Sandy,24.8363820552045,19.474224778192124,85.25954348068518,Early,124.94731120476565,61.583927751916406,0,5.6619740098059825
Clay,45.921461490936764,38.5777582862674,88.4670916100431,Late,148.07517594453066,70.70160538697411,1,6.74184824067602
Clay,57.70165637925203,33.53794679538894,133.7341769795786,Mid,47.69397474894266,47.17117480104804,1,6.1248344712127984
Clay,46.06967255531441,25.25541856494276,63.083278251736694,Late,79.7933548174765,45.12853563987914,0,6.46166444233277
Clay,53.14402514562062,41.21624866563055,136.5198559562611,Early,76.69470365557328,52.87594314534284,1,6.093340079499228
Sandy,10.105192158794171,15.38721683942976,174.29770835147767,Early,143.1602264746599,60.05632150499367,1,5.672089602739589
Clay,45.87860623657972,21.80071956224771,47.497208472439965,Late,71.78755986491603,87.0687738843248,1,6.481426136513324
Loamy,51.47937784326252,32.00678388748608,195.78391122397994,Late,104.86593080995468,75.72650800184624,1,7.118043348340215
Loamy,12.02793687723407,25.54626780149094,77.27362742736139,Late,138.26838496627892,55.75927001626232,0,6.8568545531627425
Clay,53.57988636441153,33.31132485954983,53.45173702941235,Mid,56.00678393052601,33.26197070641103,0,6.1323258208069955
Clay,22.83471141550229,15.723305802260004,84.30223650205811,Early,135.31833573680814,40.11123552862556,0,6.838178411610327
Loamy,43.26460509890276,18.493767914451375,18.879495180771833,Late,137.61843328365202,57.35546545916502,0,7.686663397381035
Loamy,50.01774395117033,18.812887206553178,25.14118130242313,Early,139.5993755950696,78.82955400592226,0,7.831962018777508
Sandy,43.133225652967774,20.67850937748028,82.88680939366628,Late,40.56692782071396,52.84173214064064,0,5.147978509942087
Loamy,14.614239603662861,28.779943224016286,152.48890438782,Early,60.05333914049377,62.30979904470358,1,6.029419886757706
Loamy,39.81607594301842,37.563860986307134,180.06244791489817,Mid,130.5593862338553,83.50829316510612,1,6.974999551609708
Clay,37.479182836107185,42.16616513786703,132.9635981432542,Early,53.87427364206282,84.82777556559773,1,5.523341439006761
Loamy,55.016063403713574,40.06117590852738,21.043911047633944,Late,90.03795494002576,42.94649978656136,0,6.798865540218708
Sandy,30.21198648221046,20.906636153270508,134.403952436107,Early,17.708176089007793,32.61569530755566,0,4.654122405936173
Loamy,26.054054854352508,28.23451656691897,127.08558414059439,Mid,8.441248216686114,48.3246318582909,1,5.758458082246342
Clay,47.49253822182331,20.98234793275605,161.15278365866627,Mid,61.79909842382589,71.74813888954681,1,6.438371310692043
Clay,30.633766304169832,22.934154500015723,165.04973333043617,Early,86.83747988890762,87.06673205857598,1,6.293025489972002
Loamy,42.30480875025315,30.106409445356583,173.64061515579579,Late,58.904867003841204,34.62191999904684,0,6.531952561682778
Clay,42.322504506230345,17.043270741705676,82.82630291581967,Mid,86.66036552412629,31.70902863295629,0,6.7017556231147
Sandy,54.40195321800589,21.545229887798197,139.57287907042885,Mid,77.26265642576776,83.04883277914331,1,5.7143087319838495
Sandy,39.93462011595487,43.06134483921352,53.65007178446215,Early,102.85608439291138,74.88871614618847,1,5.035412901071806
Loamy,35.10768049809934,28.98348877975467,199.86725599670086,Mid,97.42986465980847,89.53491474933452,1,6.806947593167431
Loamy,16.943566319825848,28.361595779336167,35.06684827537199,Mid,63.63685548098701,53.80757288793919,0,6.1243920078263026
Loamy,15.786880333935269,15.437014642538367,2.022886332167162,Late,63.749286062979486,54.96305430820616,0,6.490120028032349
Clay,17.71607826415397,22.421992411750374,29.761742903635202,Late,21.1167510018348,40.338710237846975,0,5.3928293029489165
Sandy,18.592424066354724,40.98877307946544,155.17445790882533,Late,76.98578581446888,36.95082915584031,1,4.41204314708782
Sandy,41.8938546331817,19.93885284776006,89.3567353016423,Early,88.07686922035451,64.72308063541428,1,5.620480199434377
Clay,47.04906251372893,27.453748186041633,89.50004956208566,Mid,71.47340960307393,51.85710007768995,0,6.332102900724069
Sandy,36.49957614632093,15.429927176010038,191.0045839223337,Early,48.85610026304985,34.8189868767147,0,5.255654710276616
Loamy,51.45088662727455,29.350064450116676,183.92698160561486,Mid,108.24728163776038,83.21922417139919,1,7.230988615419594
Loamy,59.56316133668166,15.630633201786514,62.23894756080184,Mid,11.19924669678361,41.901388094959984,0,6.834336697647873
Loamy,51.0006314559678,39.588286591974,41.81162575617323,Mid,137.16605546310709,74.91506082021198,1,7.204024585991207
Sandy,44.74411868379796,39.74561302461311,169.69644198674794,Late,3.0965159318689928,46.93371576708667,1,4.2334791422562565
Loamy,36.62463497185733,38.632265649071094,181.20381420887264,Early,144.35252001574167,78.77428984516794,1,7.017049930122431
Clay,32.44265358373541,23.500922066733544,108.31938455969738,Early,69.35334014019936,37.103810485659245,0,6.137358811074695
Clay,14.219619027227118,40.11711654665454,125.8847422234201,Mid,61.900491600531176,75.3642966133057,1,5.199883800150218
Sandy,29.968437419734546,31.289943978158078,51.38285693845867,Early,38.466602619478216,35.88713243403075,0,4.5453364552447315
Clay,55.50673183910671,26.214243266010072,160.1605375957049,Late,1.5106702248424753,56.8149472714166,1,5.838814041050257
Clay,50.40113149532765,33.759898791126986,126.42448568980463,Early,41.218539663269965,74.04026103597627,1,5.907411062805444
Sandy,20.802568250584358,15.37023138181122,100.70270225959932,Mid,16.409988819050092,40.39310287121403,0,4.619044311747851
Loamy,33.33038923486079,19.288826328022566,12.021711215679165,Late,98.97312640400921,47.139899330803374,0,7.07767425889663
Loamy,50.83616012792723,37.26880614510789,183.18699250223074,Late,47.861245848108936,81.88601952553185,1,6.377271476686397
Loamy,13.369227739276127,22.32484826148459,123.0902840768812,Mid,115.07689926054923,83.10715925445876,1,6.748408099546477
Sandy,29.369629283432964,32.94027351986249,38.538218938593594,Early,31.03742810191754,32.69612714716357,0,4.40955866109196
Clay,52.59206184369738,26.55307808469089,121.27722339661055,Mid,135.03522861481642,40.08543512117852,0,7.105601180481385
Loamy,30.194893208506187,40.64417336397784,135.49267084799467,Early,78.44722726587489,37.04831641637154,1,6.169044935909538
Loamy,13.880732236572044,43.57245917989931,105.1540673366451,Early,17.175929470347214,40.78158567907818,0,5.142200164037933
Sandy,37.12671842661257,41.50694185110571,143.6203475912045,Late,60.12678534802184,88.21126345837635,1,4.598593966479298
Loamy,53.08712474591477,23.1185998408079,116.29078958572485,Mid,31.014078610464246,63.099314927427386,1,6.678325285798701
Sandy,39.514277147657985,20.82488607138247,189.55391640642964,Late,29.952813925226877,58.08674342729561,1,4.965067100063955
Clay,21.313955410711593,29.23304680862205,10.739415719861366,Mid,75.95546064783134,89.06804238555696,1,5.808842310433883
Sandy,29.211981006869067,15.220024525085408,21.2491416939121,Mid,100.78380234545588,63.417367791644125,0,5.6354769078393785
Sandy,32.50616805909661,15.774281785895452,34.73432739086797,Late,136.74273082551423,69.66707564073147,0,6.044322215860211
Sandy,38.96331769102634,31.59871918869,138.03421412086644,Mid,75.324301614548,49.96623276295081,1,5.084547794305307
Sandy,47.967551287630656,30.61348212495858,129.11917454996174,Mid,144.87581625874952,52.92689187057111,1,5.989704724591351
Clay,14.94368088203177,44.8374596710578,178.4117720419388,Early,141.24522781100532,65.66456302854439,1,5.866202105618955
Clay,54.482601650878316,21.055255060912742,146.57549057677969,Mid,129.75937949765407,34.18714704002789,0,7.255588176166725
Loamy,10.61548515080378,22.743117874814054,101.67109751291845,Mid,74.99658974436278,45.35297316268651,0,6.2799820642152815
Clay,28.502616733712763,18.4062192697886,198.36635849272605,Late,21.13559155319753,41.808704967618425,1,5.729221672112572
Clay,11.371015498632882,42.52629028961234,53.22159123385983,Late,32.685670472307734,30.953603588400217,0,4.778488306007365
Loamy,29.648711267264563,38.334337333753524,166.6383319570908,Mid,97.15050040679634,62.21407623122531,1,6.41444910940065
Clay,36.29062994366619,39.67017334370543,85.35807443878387,Early,63.263247042629416,63.66317037143274,1,5.668339868988456
Sandy,35.58406932907559,42.08291363893527,129.74702777514685,Early,22.020244763099463,53.03635338223553,1,4.169396425044449
Sandy,18.281417351413268,30.746999601775148,145.4536940904868,Late,71.84909004589656,46.12364816788745,1,4.661709259433977
Loamy,42.287025504780615,28.53579574352171,126.75081743806726,Mid,2.614581825306889,69.12359255967749,1,6.0158124560430295
Loamy,12.238922525233411,24.911744209968496,28.101460621718655,Mid,110.08430563493899,38.07954968306741,0,6.598269180555004
Loamy,48.09534100662077,32.67643843043567,88.59020214958655,Early,11.03719417345363,61.11690189812005,1,6.091985608953881
Sandy,57.33222169967731,28.628351903694675,112.28767558662487,Early,94.36704298681785,76.08443914863719,1,5.731464306750884
Clay,26.988441357555896,28.546967598167253,169.80875183571936,Early,118.95154614383992,39.85787903714834,1,6.3728752606444985
Sandy,35.861969085716595,43.10783591193417,88.72914975971446,Late,19.89658116809483,75.19557231574913,1,4.122970116037256
Loamy,28.945513902940718,44.520945428373906,183.74946096085029,Mid,77.79580359990189,75.64767054920388,1,6.021239951206616
Clay,10.335519515202998,38.89453167988742,88.07484460504213,Late,116.86012715392044,33.595598893827294,0,5.708475711446642
Clay,29.293725144755797,37.70274270740785,109.75597185260233,Mid,39.09501821355021,31.12705956523091,0,5.345742403808384
Sandy,49.586012963067326,35.41674485337305,159.2571365885602,Late,24.437488950242862,88.43612435929168,1,4.673592803162584
Loamy,39.799442109174095,19.98224557000541,116.61353688442873,Mid,50.52286664511853,41.602959569929496,0,6.701750141534505
Sandy,15.062995730757947,16.773174626269636,192.04361447656493,Early,83.20487648749737,79.32835254600619,1,5.1301134407020434
Clay,52.35697448468925,35.72178945339789,132.06716610282552,Early,86.2919392282125,63.71103918271791,1,6.338405198373974
Sandy,36.55426724426214,36.86358666769728,104.54189081352021,Early,19.63145001865305,45.86832945221981,0,4.321492245040855
Sandy,52.08616808723381,16.409189732944192,4.718393556159173,Late,68.63532715109575,37.798226197128756,0,5.735800941267308
Loamy,39.01107593925147,42.84155250686544,82.74657951606596,Early,40.24232933092318,59.80063641466365,1,5.897398236888298
Loamy,37.98442224189699,17.734219183340326,59.849683852032086,Mid,126.30363270974262,54.44128869776699,0,7.490698196435156
Clay,15.26295925985062,23.577016013136074,149.62113357749786,Late,47.03626980960461,71.93316510702408,1,5.568311402898977
Sandy,18.3679866569314,35.17169438396114,41.65553503070916,Mid,125.80567868007894,84.2501129728636,1,5.070265688420584
Sandy,58.601262824829554,20.096177832134288,41.044017458814366,Late,64.28469189026882,78.3148852178063,1,5.71198684043525
Sandy,21.42433733773854,16.662476653267333,37.90380864747536,Mid,108.987864873968,46.46712301228871,0,5.51849109589643
Clay,58.8726058995184,24.934394674924494,25.123122631247185,Mid,76.50903428162155,82.73599310713834,1,6.694510620558849
Clay,36.59563532621317,37.97914724565537,62.20140073417748,Late,93.29439361964647,80.00347884627624,1,6.025482225351068
Loamy,16.789452353196857,27.41036036955781,177.18442288868502,Late,59.303476629207466,85.74817402330609,1,6.106513002269277
Loamy,14.965110137684647,34.589187657238185,154.985694461191,Early,115.23101517112362,57.51964926227926,1,6.413936724747784
Loamy,20.443203535286997,32.3885729168441,147.0502432613587,Early,63.778407536048746,76.11451034456391,1,6.074990958560905
Sandy,56.28186650126679,15.666554460767411,159.46736112999253,Mid,68.61924698787328,65.49948393142023,1,5.841833166081046
Sandy,30.70751121641134,44.6561996113712,53.88357786591433,Mid,77.65180023464359,48.630165152969,0,4.5509822383335266
Loamy,29.77171339964572,16.242842664581634,177.48833815049755,Mid,124.77361775789753,89.66586015256581,1,7.35588516563444
Sandy,25.660313053508702,44.034082129454546,27.46067502832088,Late,98.90683929021972,32.29844801037968,0,4.681252190088735
Loamy,17.35309252832942,31.495925350931945,67.26914534311639,Late,52.37405798486247,39.736354353544485,0,5.925924669887255
Clay,34.39255985962032,43.894770811952,117.34962379346858,Early,100.54794509723142,83.5525417519137,1,5.87648752380616
Loamy,16.502389125556935,18.442607982415062,20.581017668400126,Mid,96.3639859512866,33.63377060475801,0,6.740409402551553
Clay,51.77401181911638,29.712255575565397,146.02603755528497,Early,139.65289138195564,83.2092400406113,1,7.040641482934921
Sandy,28.519849313765324,20.085122755981757,77.44920964069499,Late,126.2124654038025,72.91328856349205,1,5.729967957633878
Loamy,28.740178389089817,16.529246310673273,156.88113312168002,Late,97.11703856268721,32.20104032367254,0,7.05009656408847
Sandy,33.70032142415779,33.525873451869344,98.57925711692054,Late,51.226066602606544,55.7592025712506,1,4.680490890953141
Clay,32.20638565828758,21.233502628850744,36.17490488506727,Early,116.93646732919044,75.26828850013422,0,6.676487307592133
Clay,59.742898652966076,32.630910548626375,146.95236227106886,Late,86.28124395942015,64.98601707784798,1,6.578743096194732
Clay,37.269056060915126,18.37093445846957,50.42879116778871,Mid,147.79049821513524,86.15227751786747,1,7.172158069615569
Sandy,14.410085189493534,24.959594142981082,98.16206025360856,Early,37.1259192854706,82.05864197471999,1,4.410673072355144
Sandy,40.3438670788465,38.44897674159742,15.106653831381522,Late,11.948376139633044,49.95885812004876,0,4.272891800725338
Sandy,17.579214643493998,28.11154565526563,123.57333088240733,Early,10.483771783192154,35.07763173120542,0,4.113075641043833
Sandy,11.546882236567098,33.83236244692009,133.17155324325546,Early,96.00455825275205,86.65542237873908,1,4.6760123538512595
Clay,58.53710768386241,34.42373822236638,75.73484199455672,Late,140.88903433672857,61.0372060660756,1,7.046920350373542
Clay,48.6769445767282,40.31265131961881,190.88455606421476,Late,0.2897871437257782,34.46385746231691,1,5.267057223383257
Loamy,59.005449620688346,24.74768383219924,174.83378429641368,Early,108.8656570436666,78.99453680155676,1,7.526335047884456
Loamy,33.89392240111212,35.618866877475526,141.58818314799896,Early,98.55977737994182,82.11038824112347,1,6.594910215497395
Sandy,36.61287655744881,43.84847421138497,142.73041489874853,Late,109.84562883291987,68.36547841059425,1,5.015259593136626
Clay,18.416847795956514,36.90730003073604,50.48034298843025,Mid,53.310811014350335,56.85053794118039,0,5.294226065140553
Clay,22.34537133337928,29.696114301532337,131.3630462176898,Early,123.07446669867826,69.73038073941436,1,6.286768664608398
Clay,51.92746074514141,33.92152333475788,39.64125304710393,Early,6.706039712829293,72.40102174230742,1,5.587963911988384
Loamy,27.80928235587971,37.19048693289324,28.800644783964422,Mid,113.31466509330413,83.58179748515808,1,6.573617690063838
Loamy,51.34074868982095,33.36827297081617,199.89357884051603,Late,40.06079120236316,87.35170082248428,1,6.426374696695566
Clay,45.45068621435159,15.500274404695174,124.47518629463484,Late,71.52566622871073,60.859255943454684,1,6.659262154433284
Clay,18.858546263593276,20.843204930616775,86.19757453143811,Mid,123.39544073358307,77.90967201159376,1,6.485829184689194
Clay,35.37231830598711,39.31404651646398,57.63290457679027,Late,40.70385527867055,87.8705733594993,1,5.435063523412529
Loamy,43.869366075935844,23.17951941937454,120.78408873244548,Late,27.78112674658402,39.07460028881796,0,6.459813006403321
Clay,21.751860740191255,36.94686358683401,9.918701644017226,Early,102.19697780218263,31.0960788965806,0,5.848601085220631
Clay,51.534425526003844,26.16360645725096,18.93619810095901,Early,80.00923372602068,82.13782637089764,1,6.545872654062755
Sandy,37.24138287725934,30.656529844738294,6.571339548079269,Early,77.16058031192767,41.716399994829644,0,5.096737565322315
Sandy,18.26210252213016,17.03919899458211,99.83396665253235,Mid,38.515427330686975,32.54872599790806,0,4.7392203539120095
Loamy,39.149221308230125,20.436766831491287,120.12132583743652,Late,5.232045873004148,39.60576825944668,0,6.222201879949905
Clay,59.9856902077957,43.71590890557704,12.495952271564171,Late,61.54037074975753,53.04689467462616,0,6.003640244486179
Clay,17.526074583170676,41.70414160340742,144.2448934997833,Early,15.983922070165196,43.155942095554806,1,4.759236464262843
Sandy,50.83784650597641,34.56825332697151,46.07901430291288,Early,135.89837259738033,48.31521774602658,0,5.8386930562841854
Loamy,20.3654501593779,28.78933792157212,137.0402907539732,Mid,6.187548520759578,88.51764308580277,1,5.6055043507479905
Sandy,49.119416473004364,35.27283878685671,196.3794280070491,Late,64.74762812765721,72.2643326497545,1,5.071679447130958
Sandy,46.72889615607066,33.55830867281817,138.22117401077023,Mid,7.836837555124182,72.73150369519223,1,4.50619703848811
Sandy,25.02446928002162,32.056567668138364,176.6386105847217,Late,14.331581184714947,35.68112248367537,1,4.182108167403431
Sandy,26.29115587822249,16.775312155906256,189.63970134861347,Mid,98.8300000383033,73.9259021893615,1,5.510863753270295
Clay,49.62606959814596,33.98407831984521,97.3502096704631,Early,97.06668914611419,74.36065997731829,1,6.443665933828704
Clay,33.072275594365635,38.06760133713505,140.46499588394136,Mid,4.957829231915967,69.58470110439794,1,5.068995764092421
Sandy,46.54090143559044,44.822449639367264,170.39385071116834,Mid,0.16972126813052935,43.7061777598725,1,4.087841752212096
Loamy,17.399207368291737,15.332356577829291,71.32178257487722,Early,11.8227115864176,55.382170744931095,0,6.006240565895132
Loamy,52.62788909507768,36.9052035993203,52.279463312078974,Late,114.44983465679132,80.77658728017752,1,7.089900020489858
Loamy,45.54423583411596,32.15367947807941,189.31971455566773,Late,87.68647091272607,70.21209776043759,1,6.823139041467197
Loamy,55.34714044174169,28.021565282428703,145.2607000737636,Early,5.717736778273741,73.96613009999413,1,6.323473218144709
Sandy,16.618618951748623,18.827105237141126,43.936426675165265,Mid,73.21455238092409,65.24246400754853,0,4.99970474572998
Clay,39.65072501802989,27.272554459046287,89.81667853522268,Mid,106.8044035581677,56.975195946706705,0,6.542881902170887
Loamy,39.95602925201626,25.63131548958406,159.29035390756187,Mid,130.34270919012096,75.54312060402648,1,7.3336082122540125
Sandy,27.673037027339124,24.084896669362266,109.41259818368843,Late,140.10547359885157,34.0755488619783,0,5.73196857645443
Loamy,32.92332122846289,36.926388699666234,129.99041963317782,Mid,49.11608444311,70.38964396681584,1,6.041835608010371
Loamy,11.899078164492673,36.02176563852791,150.75364040901047,Late,20.374864261989856,89.83227047104074,1,5.361077236753915
Sandy,47.2930019313506,32.670602729427344,124.40183776179612,Mid,35.53888810971712,76.8115157680819,1,4.821130837841363
Clay,37.466123970158705,43.15994439880117,108.01586438443915,Early,116.42572380603356,47.43381069464732,1,6.118781385499474
Clay,12.887052593458689,25.495631525425633,149.9228568775547,Early,145.7226322563466,46.66916968232283,1,6.450098428669871
Sandy,44.037794648024274,22.314058131305387,145.51260708644014,Late,69.95904260405707,70.03311663560754,1,5.410924575061895
Clay,33.339103861559394,34.67709939295199,125.97448003663578,Late,45.802982032168465,83.75125542051182,1,5.584498915764313
Sandy,11.72306297125,20.964421828122088,71.95788267638592,Early,64.37858729400517,64.67698445087058,0,4.74931447752139
Sandy,58.48038634240477,24.450315215502737,81.16241844005432,Early,45.72197169676986,61.6441372302035,0,5.393317987350712
Sandy,57.45560715447203,21.738073202246547,194.08770977681948,Mid,38.47312848107315,39.62304803062028,1,5.381701231832776
Clay,35.64512080735987,17.074607031555036,22.477186458305166,Early,89.06261286107693,72.92741732158899,0,6.591290333811315
Sandy,14.68362103529551,39.8249622490702,53.700983450567065,Late,2.36039705603166,72.13791717827345,1,3.622527523794121
Loamy,47.73106107992959,22.636216287649837,98.48035184086714,Early,38.93283729974822,88.01708354003085,1,6.664863105966579
Clay,34.59655500528645,29.19082510029062,167.34593722875718,Late,99.20731167674836,48.01153105833987,1,6.308279463864494
Clay,25.122373914468994,16.29945819762936,32.73513274594557,Late,4.809404446020754,75.38672858205192,0,5.561557776820707
Clay,34.570908876427836,35.980183987579295,55.390923624921975,Mid,12.480272476340248,56.04391567185774,0,5.236815382664581
Clay,36.12220727027322,24.916830069188727,13.159643559047796,Mid,44.00942171786772,63.5083674969681,0,5.9150334605084804
Loamy,38.13558495111696,37.3421018348763,141.1970532101637,Mid,131.67071979134772,78.98723133603349,1,6.959155841889528
Clay,32.06118568276632,27.372091814035983,47.641887095123224,Mid,114.73292402479443,43.31970270113854,0,6.467390199482192
Clay,40.28776515695283,20.87266819216874,77.7349501341901,Early,3.3234944124365287,50.5721243716449,0,5.71281020149836
